Date,Heure,kWh,AvgTemp,Season,Screens Plug
2021-04-21,18,2.22,0,Spring,No
2021-04-21,19,4.69,0,Spring,No
2021-04-21,20,5.15,0,Spring,No
2021-04-21,21,1.12,-1,Spring,No
2021-04-21,22,1.23,-2,Spring,No
2021-04-21,23,0.84,-2,Spring,No
2021-04-22,00,0.72,-3,Spring,No
2021-04-22,01,0.94,-3,Spring,No
2021-04-22,02,0.65,-3,Spring,No
2021-04-22,03,0.71,-3,Spring,No
2021-04-22,04,0.91,-3,Spring,No
2021-04-22,05,0.61,-3,Spring,No
2021-04-22,06,0.73,-2,Spring,No
2021-04-22,07,1.22,-2,Spring,No
2021-04-22,08,1.32,-1,Spring,No
2021-04-22,09,1.22,-1,Spring,No
2021-04-22,10,1.57,-1,Spring,No
2021-04-22,11,3.1,-1,Spring,No
2021-04-22,12,1.14,-1,Spring,No
2021-04-22,13,1.58,-1,Spring,No
2021-04-22,14,1.26,0,Spring,No
2021-04-22,15,1.7,0,Spring,No
2021-04-22,16,3.14,0,Spring,No
2021-04-22,17,5.91,-1,Spring,No
2021-04-22,18,6.62,-1,Spring,No
2021-04-22,19,4.9,-1,Spring,No
2021-04-22,20,2.22,0,Spring,No
2021-04-22,21,1.6,-1,Spring,No
2021-04-22,22,1.11,0,Spring,No
2021-04-22,23,0.8,0,Spring,No
2021-04-23,00,0.66,1,Spring,No
2021-04-23,01,0.94,1,Spring,No
2021-04-23,02,0.74,1,Spring,No
2021-04-23,03,0.66,1,Spring,No
2021-04-23,04,0.62,1,Spring,No
2021-04-23,05,1.02,1,Spring,No
2021-04-23,06,0.71,1,Spring,No
2021-04-23,07,1.11,2,Spring,No
2021-04-23,08,1.16,4,Spring,No
2021-04-23,09,1.58,6,Spring,No
2021-04-23,10,2.04,8,Spring,No
2021-04-23,11,2.49,10,Spring,No
2021-04-23,12,5.16,12,Spring,No
2021-04-23,13,1.39,13,Spring,No
2021-04-23,14,1.42,13,Spring,No
2021-04-23,15,1.68,13,Spring,No
2021-04-23,16,1.48,13,Spring,No
2021-04-23,17,3.58,13,Spring,No
2021-04-23,18,3.96,11,Spring,No
2021-04-23,19,2.03,10,Spring,No
2021-04-23,20,1.61,9,Spring,No
2021-04-23,21,1.61,10,Spring,No
2021-04-23,22,1.25,10,Spring,No
2021-04-23,23,0.98,9,Spring,No
2021-04-24,00,1.27,7,Spring,No
2021-04-24,01,1.36,5,Spring,No
2021-04-24,02,0.68,5,Spring,No
2021-04-24,03,0.87,3,Spring,No
2021-04-24,04,0.63,3,Spring,No
2021-04-24,05,0.63,5,Spring,No
2021-04-24,06,0.57,10,Spring,No
2021-04-24,07,0.84,11,Spring,No
2021-04-24,08,0.62,13,Spring,No
2021-04-24,09,1.17,14,Spring,No
2021-04-24,10,1.98,16,Spring,No
2021-04-24,11,2.74,17,Spring,No
2021-04-24,12,2.17,18,Spring,No
2021-04-24,13,0.8,19,Spring,No
2021-04-24,14,2.42,19,Spring,No
2021-04-24,15,0.84,19,Spring,No
2021-04-24,16,0.95,17,Spring,No
2021-04-24,17,0.65,16,Spring,No
2021-04-24,18,0.73,13,Spring,No
2021-04-24,19,1.01,13,Spring,No
2021-04-24,20,0.96,11,Spring,No
2021-04-24,21,0.97,11,Spring,No
2021-04-24,22,1.21,10,Spring,No
2021-04-24,23,0.95,9,Spring,No
2021-04-25,00,0.76,7,Spring,No
2021-04-25,01,0.65,6,Spring,No
2021-04-25,02,0.58,8,Spring,No
2021-04-25,03,0.87,7,Spring,No
2021-04-25,04,0.62,8,Spring,No
2021-04-25,05,0.57,8,Spring,No
2021-04-25,06,0.57,9,Spring,No
2021-04-25,07,0.6,10,Spring,No
2021-04-25,08,1.12,10,Spring,No
2021-04-25,09,0.78,11,Spring,No
2021-04-25,10,0.78,12,Spring,No
2021-04-25,11,2.13,13,Spring,No
2021-04-25,12,0.76,13,Spring,No
2021-04-25,13,1.3,13,Spring,No
2021-04-25,14,2.17,11,Spring,No
2021-04-25,15,1.14,10,Spring,No
2021-04-25,16,3.91,8,Spring,No
2021-04-25,17,2.83,8,Spring,No
2021-04-25,18,1.97,7,Spring,No
2021-04-25,19,1.72,7,Spring,No
2021-04-25,20,1.38,6,Spring,No
2021-04-25,21,1.36,6,Spring,No
2021-04-25,22,1.61,6,Spring,No
2021-04-25,23,1.18,7,Spring,No
2021-04-26,00,0.67,6,Spring,No
2021-04-26,01,0.94,4,Spring,No
2021-04-26,02,0.6,2,Spring,No
2021-04-26,03,0.54,1,Spring,No
2021-04-26,04,0.68,1,Spring,No
2021-04-26,05,0.94,0,Spring,No
2021-04-26,06,1,0,Spring,No
2021-04-26,07,1.64,-1,Spring,No
2021-04-26,08,1.09,-1,Spring,No
2021-04-26,09,1.09,1,Spring,No
2021-04-26,10,1.3,2,Spring,No
2021-04-26,11,0.99,2,Spring,No
2021-04-26,12,1.08,2,Spring,No
2021-04-26,13,1.12,3,Spring,No
2021-04-26,14,1.27,3,Spring,No
2021-04-26,15,2.3,3,Spring,No
2021-04-26,16,2.3,3,Spring,No
2021-04-26,17,2.68,2,Spring,No
2021-04-26,18,2.51,2,Spring,No
2021-04-26,19,1.81,2,Spring,No
2021-04-26,20,1.32,2,Spring,No
2021-04-26,21,1.3,1,Spring,No
2021-04-26,22,0.58,1,Spring,No
2021-04-26,23,0.9,1,Spring,No
2021-04-27,00,0.68,2,Spring,No
2021-04-27,01,0.58,3,Spring,No
2021-04-27,02,0.59,3,Spring,No
2021-04-27,03,0.89,2,Spring,No
2021-04-27,04,0.67,1,Spring,No
2021-04-27,05,0.58,2,Spring,No
2021-04-27,06,0.84,4,Spring,No
2021-04-27,07,1.81,6,Spring,No
2021-04-27,08,1.02,8,Spring,No
2021-04-27,09,0.98,10,Spring,No
2021-04-27,10,1.12,13,Spring,No
2021-04-27,11,1.3,13,Spring,No
2021-04-27,12,0.96,15,Spring,No
2021-04-27,13,1.59,16,Spring,No
2021-04-27,14,1.31,16,Spring,No
2021-04-27,15,0.91,17,Spring,No
2021-04-27,16,1.03,17,Spring,No
2021-04-27,17,1.46,16,Spring,No
2021-04-27,18,2.69,11,Spring,No
2021-04-27,19,2.25,11,Spring,No
2021-04-27,20,1.62,10,Spring,No
2021-04-27,21,1.56,9,Spring,No
2021-04-27,22,0.73,6,Spring,No
2021-04-27,23,0.76,5,Spring,No
2021-04-28,00,0.88,5,Spring,No
2021-04-28,01,0.75,5,Spring,No
2021-04-28,02,0.74,6,Spring,No
2021-04-28,03,0.96,6,Spring,No
2021-04-28,04,0.73,5,Spring,No
2021-04-28,05,0.61,7,Spring,No
2021-04-28,06,0.81,8,Spring,No
2021-04-28,07,4.6,12,Spring,No
2021-04-28,08,0.81,15,Spring,No
2021-04-28,09,0.89,17,Spring,No
2021-04-28,10,0.7,18,Spring,No
2021-04-28,11,1.07,18,Spring,No
2021-04-28,12,0.81,19,Spring,No
2021-04-28,13,0.78,18,Spring,No
2021-04-28,14,0.73,18,Spring,No
2021-04-28,15,0.81,18,Spring,No
2021-04-28,16,0.67,17,Spring,No
2021-04-28,17,1.14,16,Spring,No
2021-04-28,18,0.97,14,Spring,No
2021-04-28,19,1.03,12,Spring,No
2021-04-28,20,0.87,12,Spring,No
2021-04-28,21,1.12,10,Spring,No
2021-04-28,22,1.77,10,Spring,No
2021-04-28,23,1.25,9,Spring,No
2021-04-29,00,0.66,9,Spring,No
2021-04-29,01,0.67,6,Spring,No
2021-04-29,02,0.72,7,Spring,No
2021-04-29,03,0.66,8,Spring,No
2021-04-29,04,0.7,8,Spring,No
2021-04-29,05,0.68,8,Spring,No
2021-04-29,06,1.35,9,Spring,No
2021-04-29,07,1.81,11,Spring,No
2021-04-29,08,1.14,13,Spring,No
2021-04-29,09,1.18,14,Spring,No
2021-04-29,10,1.62,15,Spring,No
2021-04-29,11,1.27,16,Spring,No
2021-04-29,12,1.17,17,Spring,No
2021-04-29,13,1.04,18,Spring,No
2021-04-29,14,1,17,Spring,No
2021-04-29,15,1.32,16,Spring,No
2021-04-29,16,0.94,15,Spring,No
2021-04-29,17,3.31,14,Spring,No
2021-04-29,18,3.64,13,Spring,No
2021-04-29,19,1.33,11,Spring,No
2021-04-29,20,1.86,11,Spring,No
2021-04-29,21,1.45,10,Spring,No
2021-04-29,22,1.5,11,Spring,No
2021-04-29,23,1.62,10,Spring,No
2021-04-30,00,0.73,10,Spring,No
2021-04-30,01,0.71,9,Spring,No
2021-04-30,02,0.91,9,Spring,No
2021-04-30,03,0.66,8,Spring,No
2021-04-30,04,0.66,7,Spring,No
2021-04-30,05,0.67,7,Spring,No
2021-04-30,06,0.84,6,Spring,No
2021-04-30,07,1.84,6,Spring,No
2021-04-30,08,1.13,6,Spring,No
2021-04-30,09,1.19,7,Spring,No
2021-04-30,10,1.22,7,Spring,No
2021-04-30,11,1.15,8,Spring,No
2021-04-30,12,1.5,8,Spring,No
2021-04-30,13,1.32,9,Spring,No
2021-04-30,14,1.25,9,Spring,No
2021-04-30,15,1.76,8,Spring,No
2021-04-30,16,1.69,8,Spring,No
2021-04-30,17,1.42,7,Spring,No
2021-04-30,18,3.2,7,Spring,No
2021-04-30,19,3.37,6,Spring,No
2021-04-30,20,1.96,6,Spring,No
2021-04-30,21,1.59,6,Spring,No
2021-04-30,22,1.27,7,Spring,No
2021-04-30,23,1.4,7,Spring,No
2021-05-01,00,0.69,7,Spring,No
2021-05-01,01,0.59,7,Spring,No
2021-05-01,02,0.94,6,Spring,No
2021-05-01,03,0.7,5,Spring,No
2021-05-01,04,0.56,4,Spring,No
2021-05-01,05,0.63,4,Spring,No
2021-05-01,06,0.97,4,Spring,No
2021-05-01,07,0.82,6,Spring,No
2021-05-01,08,4.01,6,Spring,No
2021-05-01,09,1.58,7,Spring,No
2021-05-01,10,2.07,8,Spring,No
2021-05-01,11,3.25,9,Spring,No
2021-05-01,12,2.43,10,Spring,No
2021-05-01,13,2.18,11,Spring,No
2021-05-01,14,5.31,12,Spring,No
2021-05-01,15,3.31,12,Spring,No
2021-05-01,16,2.37,12,Spring,No
2021-05-01,17,1.39,10,Spring,No
2021-05-01,18,2.59,8,Spring,No
2021-05-01,19,2.8,8,Spring,No
2021-05-01,20,1.71,8,Spring,No
2021-05-01,21,1.43,8,Spring,No
2021-05-01,22,0.98,7,Spring,No
2021-05-01,23,0.87,6,Spring,No
2021-05-02,00,0.68,6,Spring,No
2021-05-02,01,0.64,6,Spring,No
2021-05-02,02,0.87,5,Spring,No
2021-05-02,03,0.6,4,Spring,No
2021-05-02,04,0.6,4,Spring,No
2021-05-02,05,0.55,4,Spring,No
2021-05-02,06,0.58,5,Spring,No
2021-05-02,07,0.96,6,Spring,No
2021-05-02,08,0.76,7,Spring,No
2021-05-02,09,1.45,9,Spring,No
2021-05-02,10,5.07,11,Spring,No
2021-05-02,11,1.43,13,Spring,No
2021-05-02,12,5.73,14,Spring,No
2021-05-02,13,3.77,15,Spring,No
2021-05-02,14,2.37,14,Spring,No
2021-05-02,15,2.58,13,Spring,No
2021-05-02,16,2.56,12,Spring,No
2021-05-02,17,5.24,11,Spring,No
2021-05-02,18,4.67,9,Spring,No
2021-05-02,19,1.28,7,Spring,No
2021-05-02,20,1.39,6,Spring,No
2021-05-02,21,1.19,5,Spring,No
2021-05-02,22,1.68,3,Spring,No
2021-05-02,23,0.99,0,Spring,No
2021-05-03,00,0.53,1,Spring,No
2021-05-03,01,0.85,0,Spring,No
2021-05-03,02,0.48,-1,Spring,No
2021-05-03,03,0.48,-1,Spring,No
2021-05-03,04,0.55,-2,Spring,No
2021-05-03,05,1.13,1,Spring,No
2021-05-03,06,1.02,3,Spring,No
2021-05-03,07,1.37,5,Spring,No
2021-05-03,08,0.94,7,Spring,No
2021-05-03,09,0.94,7,Spring,No
2021-05-03,10,1.32,8,Spring,No
2021-05-03,11,0.99,9,Spring,No
2021-05-03,12,0.91,10,Spring,No
2021-05-03,13,1.02,11,Spring,No
2021-05-03,14,1.31,11,Spring,No
2021-05-03,15,0.97,12,Spring,No
2021-05-03,16,0.88,12,Spring,No
2021-05-03,17,1.04,10,Spring,No
2021-05-03,18,3.28,9,Spring,No
2021-05-03,19,2.28,7,Spring,No
2021-05-03,20,1.4,8,Spring,No
2021-05-03,21,1.54,6,Spring,No
2021-05-03,22,0.67,5,Spring,No
2021-05-03,23,0.69,5,Spring,No
2021-05-04,00,0.9,6,Spring,No
2021-05-04,01,0.55,6,Spring,No
2021-05-04,02,0.64,6,Spring,No
2021-05-04,03,0.6,7,Spring,No
2021-05-04,04,0.86,7,Spring,No
2021-05-04,05,0.55,7,Spring,No
2021-05-04,06,0.7,8,Spring,No
2021-05-04,07,1.14,8,Spring,No
2021-05-04,08,1,8,Spring,No
2021-05-04,09,1.27,9,Spring,No
2021-05-04,10,0.91,9,Spring,No
2021-05-04,11,0.92,9,Spring,No
2021-05-04,12,1.01,10,Spring,No
2021-05-04,13,1.51,10,Spring,No
2021-05-04,14,0.9,9,Spring,No
2021-05-04,15,0.99,10,Spring,No
2021-05-04,16,1.1,10,Spring,No
2021-05-04,17,1.17,9,Spring,No
2021-05-04,18,2.7,9,Spring,No
2021-05-04,19,2.22,9,Spring,No
2021-05-04,20,1.82,10,Spring,No
2021-05-04,21,1.27,10,Spring,No
2021-05-04,22,0.68,9,Spring,No
2021-05-04,23,0.91,9,Spring,No
2021-05-05,00,0.65,8,Spring,No
2021-05-05,01,0.66,8,Spring,No
2021-05-05,02,0.9,7,Spring,No
2021-05-05,03,0.58,6,Spring,No
2021-05-05,04,0.72,6,Spring,No
2021-05-05,05,0.95,7,Spring,No
2021-05-05,06,1.89,8,Spring,No
2021-05-05,07,1.58,8,Spring,No
2021-05-05,08,1.16,7,Spring,No
2021-05-05,09,1.22,8,Spring,No
2021-05-05,10,1.26,8,Spring,No
2021-05-05,11,1.86,8,Spring,No
2021-05-05,12,1.19,8,Spring,No
2021-05-05,13,1.56,8,Spring,No
2021-05-05,14,1.56,8,Spring,No
2021-05-05,15,1.27,8,Spring,No
2021-05-05,16,1.35,8,Spring,No
2021-05-05,17,3.05,8,Spring,No
2021-05-05,18,6.08,8,Spring,No
2021-05-05,19,3.45,8,Spring,No
2021-05-05,20,1.73,8,Spring,No
2021-05-05,21,1.35,8,Spring,No
2021-05-05,22,0.73,8,Spring,No
2021-05-05,23,0.67,7,Spring,No
2021-05-06,00,0.89,7,Spring,No
2021-05-06,01,0.6,7,Spring,No
2021-05-06,02,0.71,7,Spring,No
2021-05-06,03,0.95,7,Spring,No
2021-05-06,04,0.59,7,Spring,No
2021-05-06,05,0.66,7,Spring,No
2021-05-06,06,1.22,7,Spring,No
2021-05-06,07,1.8,7,Spring,No
2021-05-06,08,1.07,9,Spring,No
2021-05-06,09,1.1,10,Spring,No
2021-05-06,10,1.12,10,Spring,No
2021-05-06,11,2.38,10,Spring,No
2021-05-06,12,1.35,11,Spring,No
2021-05-06,13,1.2,12,Spring,No
2021-05-06,14,1.43,11,Spring,No
2021-05-06,15,1.46,11,Spring,No
2021-05-06,16,1.59,9,Spring,No
2021-05-06,17,1.39,8,Spring,No
2021-05-06,18,6,7,Spring,No
2021-05-06,19,3.18,5,Spring,No
2021-05-06,20,2.29,3,Spring,No
2021-05-06,21,1.82,1,Spring,No
2021-05-06,22,1.11,0,Spring,No
2021-05-06,23,0.61,-1,Spring,No
2021-05-07,00,0.62,2,Spring,No
2021-05-07,01,0.73,1,Spring,No
2021-05-07,02,0.94,-1,Spring,No
2021-05-07,03,0.63,-2,Spring,No
2021-05-07,04,0.63,-1,Spring,No
2021-05-07,05,0.68,2,Spring,No
2021-05-07,06,0.97,6,Spring,No
2021-05-07,07,0.77,9,Spring,No
2021-05-07,08,0.92,10,Spring,No
2021-05-07,09,1.19,11,Spring,No
2021-05-07,10,1.69,12,Spring,No
2021-05-07,11,0.99,12,Spring,No
2021-05-07,12,0.96,12,Spring,No
2021-05-07,13,1.48,13,Spring,No
2021-05-07,14,1.02,13,Spring,No
2021-05-07,15,0.96,14,Spring,No
2021-05-07,16,0.99,13,Spring,No
2021-05-07,17,1.27,13,Spring,No
2021-05-07,18,1.44,10,Spring,No
2021-05-07,19,1.22,8,Spring,No
2021-05-07,20,1.27,8,Spring,No
2021-05-07,21,1.62,8,Spring,No
2021-05-07,22,1.08,6,Spring,No
2021-05-07,23,1.39,7,Spring,No
2021-05-08,00,1.56,6,Spring,No
2021-05-08,01,0.67,5,Spring,No
2021-05-08,02,0.63,5,Spring,No
2021-05-08,03,0.54,4,Spring,No
2021-05-08,04,0.6,4,Spring,No
2021-05-08,05,0.68,6,Spring,No
2021-05-08,06,0.94,7,Spring,No
2021-05-08,07,0.58,7,Spring,No
2021-05-08,08,0.85,9,Spring,No
2021-05-08,09,1.35,10,Spring,No
2021-05-08,10,1.32,11,Spring,No
2021-05-08,11,0.89,10,Spring,No
2021-05-08,12,1.91,10,Spring,No
2021-05-08,13,0.9,10,Spring,No
2021-05-08,14,1.25,9,Spring,No
2021-05-08,15,0.86,9,Spring,No
2021-05-08,16,1.68,8,Spring,No
2021-05-08,17,1.48,7,Spring,No
2021-05-08,18,1.31,6,Spring,No
2021-05-08,19,1.86,6,Spring,No
2021-05-08,20,1.89,5,Spring,No
2021-05-08,21,1.25,5,Spring,No
2021-05-08,22,1.57,4,Spring,No
2021-05-08,23,0.72,3,Spring,No
2021-05-09,00,0.65,3,Spring,No
2021-05-09,01,0.59,2,Spring,No
2021-05-09,02,0.81,1,Spring,No
2021-05-09,03,0.57,2,Spring,No
2021-05-09,04,0.64,2,Spring,No
2021-05-09,05,0.58,4,Spring,No
2021-05-09,06,0.59,7,Spring,No
2021-05-09,07,0.91,10,Spring,No
2021-05-09,08,0.78,13,Spring,No
2021-05-09,09,0.91,13,Spring,No
2021-05-09,10,1.56,15,Spring,No
2021-05-09,11,1.25,15,Spring,No
2021-05-09,12,0.95,15,Spring,No
2021-05-09,13,2.69,16,Spring,No
2021-05-09,14,1.16,17,Spring,No
2021-05-09,15,1.27,17,Spring,No
2021-05-09,16,1.38,15,Spring,No
2021-05-09,17,3.59,14,Spring,No
2021-05-09,18,2.48,12,Spring,No
2021-05-09,19,0.86,12,Spring,No
2021-05-09,20,1.26,12,Spring,No
2021-05-09,21,0.68,12,Spring,No
2021-05-09,22,1.44,11,Spring,No
2021-05-09,23,1.25,10,Spring,No
2021-05-10,00,0.71,9,Spring,No
2021-05-10,01,0.78,7,Spring,No
2021-05-10,02,0.51,6,Spring,No
2021-05-10,03,0.49,4,Spring,No
2021-05-10,04,0.6,4,Spring,No
2021-05-10,05,0.76,8,Spring,No
2021-05-10,06,0.58,10,Spring,No
2021-05-10,07,1.57,12,Spring,No
2021-05-10,08,0.81,14,Spring,No
2021-05-10,09,0.73,15,Spring,No
2021-05-10,10,1.25,17,Spring,No
2021-05-10,11,0.96,17,Spring,No
2021-05-10,12,0.85,16,Spring,No
2021-05-10,13,0.91,14,Spring,No
2021-05-10,14,1.15,14,Spring,No
2021-05-10,15,0.76,15,Spring,No
2021-05-10,16,0.73,15,Spring,No
2021-05-10,17,2.64,13,Spring,No
2021-05-10,18,1.74,12,Spring,No
2021-05-10,19,2.15,11,Spring,No
2021-05-10,20,1.92,11,Spring,No
2021-05-10,21,1.58,10,Spring,No
2021-05-10,22,0.57,9,Spring,No
2021-05-10,23,0.58,9,Spring,No
2021-05-11,00,0.84,8,Spring,No
2021-05-11,01,0.67,8,Spring,No
2021-05-11,02,0.53,7,Spring,No
2021-05-11,03,0.57,8,Spring,No
2021-05-11,04,0.87,8,Spring,No
2021-05-11,05,0.75,7,Spring,No
2021-05-11,06,1.23,8,Spring,No
2021-05-11,07,0.78,8,Spring,No
2021-05-11,08,1.07,8,Spring,No
2021-05-11,09,0.85,8,Spring,No
2021-05-11,10,0.79,8,Spring,No
2021-05-11,11,0.84,8,Spring,No
2021-05-11,12,1.14,8,Spring,No
2021-05-11,13,1.17,8,Spring,No
2021-05-11,14,0.91,9,Spring,No
2021-05-11,15,0.9,9,Spring,No
2021-05-11,16,1.37,9,Spring,No
2021-05-11,17,1,8,Spring,No
2021-05-11,18,1.65,8,Spring,No
2021-05-11,19,1.61,7,Spring,No
2021-05-11,20,1.3,6,Spring,No
2021-05-11,21,1.14,6,Spring,No
2021-05-11,22,0.88,4,Spring,No
2021-05-11,23,1.63,5,Spring,No
2021-05-12,00,1.2,5,Spring,No
2021-05-12,01,0.58,5,Spring,No
2021-05-12,02,0.59,4,Spring,No
2021-05-12,03,0.53,4,Spring,No
2021-05-12,04,0.68,3,Spring,No
2021-05-12,05,0.98,7,Spring,No
2021-05-12,06,0.81,7,Spring,No
2021-05-12,07,1.13,8,Spring,No
2021-05-12,08,1.49,10,Spring,No
2021-05-12,09,0.78,12,Spring,No
2021-05-12,10,1.84,12,Spring,No
2021-05-12,11,0.66,14,Spring,No
2021-05-12,12,1.17,14,Spring,No
2021-05-12,13,0.87,15,Spring,No
2021-05-12,14,0.96,16,Spring,No
2021-05-12,15,0.84,15,Spring,No
2021-05-12,16,1.32,15,Spring,No
2021-05-12,17,1,14,Spring,No
2021-05-12,18,0.89,13,Spring,No
2021-05-12,19,1.21,11,Spring,No
2021-05-12,20,0.94,10,Spring,No
2021-05-12,21,0.94,10,Spring,No
2021-05-12,22,0.77,8,Spring,No
2021-05-12,23,0.97,10,Spring,No
2021-05-13,00,0.68,9,Spring,No
2021-05-13,01,0.55,9,Spring,No
2021-05-13,02,0.6,8,Spring,No
2021-05-13,03,0.65,8,Spring,No
2021-05-13,04,0.6,8,Spring,No
2021-05-13,05,0.91,9,Spring,No
2021-05-13,06,0.79,10,Spring,No
2021-05-13,07,1.01,12,Spring,No
2021-05-13,08,0.83,13,Spring,No
2021-05-13,09,0.86,15,Spring,No
2021-05-13,10,0.96,16,Spring,No
2021-05-13,11,0.97,19,Spring,No
2021-05-13,12,0.92,19,Spring,No
2021-05-13,13,1.04,17,Spring,No
2021-05-13,14,0.78,18,Spring,No
2021-05-13,15,0.91,18,Spring,No
2021-05-13,16,0.77,17,Spring,No
2021-05-13,17,1.12,16,Spring,No
2021-05-13,18,1.08,11,Spring,No
2021-05-13,19,0.95,10,Spring,No
2021-05-13,20,4.71,12,Spring,No
2021-05-13,21,2.01,10,Spring,No
2021-05-13,22,0.83,8,Spring,No
2021-05-13,23,1.74,8,Spring,No
2021-05-14,00,1.17,7,Spring,No
2021-05-14,01,0.51,9,Spring,No
2021-05-14,02,0.63,6,Spring,No
2021-05-14,03,0.88,7,Spring,No
2021-05-14,04,0.52,7,Spring,No
2021-05-14,05,0.58,9,Spring,No
2021-05-14,06,0.64,11,Spring,No
2021-05-14,07,0.87,13,Spring,No
2021-05-14,08,1.17,14,Spring,No
2021-05-14,09,0.76,16,Spring,No
2021-05-14,10,1.08,19,Spring,No
2021-05-14,11,2.17,19,Spring,No
2021-05-14,12,0.85,22,Spring,No
2021-05-14,13,1.24,22,Spring,No
2021-05-14,14,0.88,22,Spring,No
2021-05-14,15,0.99,22,Spring,No
2021-05-14,16,0.99,22,Spring,No
2021-05-14,17,2.19,18,Spring,No
2021-05-14,18,2.14,16,Spring,No
2021-05-14,19,1.09,14,Spring,No
2021-05-14,20,1.5,12,Spring,No
2021-05-14,21,1.51,11,Spring,No
2021-05-14,22,1.87,9,Spring,No
2021-05-14,23,1.45,8,Spring,No
2021-05-15,00,1.02,9,Spring,No
2021-05-15,01,0.64,8,Spring,No
2021-05-15,02,0.86,8,Spring,No
2021-05-15,03,0.54,7,Spring,No
2021-05-15,04,0.55,6,Spring,No
2021-05-15,05,0.6,9,Spring,No
2021-05-15,06,0.59,11,Spring,No
2021-05-15,07,1.04,13,Spring,No
2021-05-15,08,1.63,15,Spring,No
2021-05-15,09,1.1,18,Spring,No
2021-05-15,10,1.21,20,Spring,No
2021-05-15,11,1.8,21,Spring,No
2021-05-15,12,3.75,23,Spring,No
2021-05-15,13,1.94,23,Spring,No
2021-05-15,14,0.89,20,Spring,No
2021-05-15,15,0.71,21,Spring,No
2021-05-15,16,1.4,21,Spring,No
2021-05-15,17,1.4,19,Spring,No
2021-05-15,18,1.56,17,Spring,No
2021-05-15,19,0.93,13,Spring,No
2021-05-15,20,0.86,11,Spring,No
2021-05-15,21,1.23,10,Spring,No
2021-05-15,22,0.89,10,Spring,No
2021-05-15,23,1.17,10,Spring,No
2021-05-16,00,0.83,9,Spring,No
2021-05-16,01,0.67,8,Spring,No
2021-05-16,02,0.63,7,Spring,No
2021-05-16,03,0.89,7,Spring,No
2021-05-16,04,0.5,7,Spring,No
2021-05-16,05,0.63,9,Spring,No
2021-05-16,06,0.64,11,Spring,No
2021-05-16,07,0.53,12,Spring,No
2021-05-16,08,1.08,14,Spring,No
2021-05-16,09,0.66,15,Spring,No
2021-05-16,10,1.72,18,Spring,No
2021-05-16,11,0.88,20,Spring,No
2021-05-16,12,0.53,15,Spring,No
2021-05-16,13,1.03,16,Spring,No
2021-05-16,14,0.59,16,Spring,No
2021-05-16,15,0.84,17,Spring,No
2021-05-16,16,4.15,17,Spring,No
2021-05-16,17,6.94,16,Spring,No
2021-05-16,18,5.93,13,Spring,No
2021-05-16,19,4.86,12,Spring,No
2021-05-16,20,1.12,11,Spring,No
2021-05-16,21,0.99,10,Spring,No
2021-05-16,22,0.6,8,Spring,No
2021-05-16,23,0.51,8,Spring,No
2021-05-17,00,0.85,7,Spring,No
2021-05-17,01,0.58,6,Spring,No
2021-05-17,02,0.5,7,Spring,No
2021-05-17,03,0.83,6,Spring,No
2021-05-17,04,0.58,7,Spring,No
2021-05-17,05,0.82,9,Spring,No
2021-05-17,06,2.28,12,Spring,No
2021-05-17,07,0.87,14,Spring,No
2021-05-17,08,0.77,17,Spring,No
2021-05-17,09,1.07,19,Spring,No
2021-05-17,10,0.91,21,Spring,No
2021-05-17,11,1.54,23,Spring,No
2021-05-17,12,1.45,24,Spring,No
2021-05-17,13,0.91,24,Spring,No
2021-05-17,14,0.83,24,Spring,No
2021-05-17,15,1.28,23,Spring,No
2021-05-17,16,0.81,23,Spring,No
2021-05-17,17,3.74,22,Spring,No
2021-05-17,18,2.1,19,Spring,No
2021-05-17,19,1.38,16,Spring,No
2021-05-17,20,1.61,13,Spring,No
2021-05-17,21,1.33,13,Spring,No
2021-05-17,22,1.77,13,Spring,No
2021-05-17,23,1.36,11,Spring,No
2021-05-18,00,0.71,15,Spring,No
2021-05-18,01,0.81,14,Spring,No
2021-05-18,02,0.81,15,Spring,No
2021-05-18,03,1.02,13,Spring,No
2021-05-18,04,0.68,13,Spring,No
2021-05-18,05,1.07,15,Spring,No
2021-05-18,06,1.84,17,Spring,No
2021-05-18,07,1.18,17,Spring,No
2021-05-18,08,1.43,17,Spring,No
2021-05-18,09,1.14,17,Spring,No
2021-05-18,10,1.62,18,Spring,No
2021-05-18,11,1.68,21,Spring,No
2021-05-18,12,2.12,22,Spring,No
2021-05-18,13,1.56,23,Spring,No
2021-05-18,14,1.22,23,Spring,No
2021-05-18,15,1.04,23,Spring,No
2021-05-18,16,1.58,22,Spring,No
2021-05-18,17,2.65,20,Spring,No
2021-05-18,18,1.93,19,Spring,No
2021-05-18,19,1.92,17,Spring,No
2021-05-18,20,1.68,16,Spring,No
2021-05-18,21,1.48,16,Spring,No
2021-05-18,22,1.48,16,Spring,No
2021-05-18,23,1.53,16,Spring,No
2021-05-19,00,0.71,15,Spring,No
2021-05-19,01,0.63,14,Spring,No
2021-05-19,02,0.62,14,Spring,No
2021-05-19,03,0.96,14,Spring,No
2021-05-19,04,0.73,13,Spring,No
2021-05-19,05,0.66,13,Spring,No
2021-05-19,06,0.63,15,Spring,No
2021-05-19,07,1.53,17,Spring,No
2021-05-19,08,1.08,18,Spring,No
2021-05-19,09,1.01,18,Spring,No
